# Created on: 2013-12-01 15:55:44.524017
# v: 0
# n: 100
# sd: 0.100000
0.000000	0.022777	0.100000
0.000000	0.137043	0.100000
0.000000	-0.005599	0.100000
0.000000	-0.037210	0.100000
0.000000	-0.112387	0.100000
0.000000	0.040873	0.100000
0.000000	-0.085353	0.100000
0.000000	0.047000	0.100000
0.000000	-0.069011	0.100000
0.000000	-0.008782	0.100000
0.000000	0.003909	0.100000
0.000000	-0.032675	0.100000
0.000000	0.009954	0.100000
0.000000	0.036400	0.100000
0.000000	0.028969	0.100000
0.000000	-0.137009	0.100000
0.000000	0.023802	0.100000
0.000000	0.079998	0.100000
0.000000	-0.081489	0.100000
0.000000	0.000244	0.100000
0.000000	0.229737	0.100000
0.000000	-0.016300	0.100000
0.000000	0.057672	0.100000
0.000000	-0.071622	0.100000
0.000000	-0.216251	0.100000
0.000000	0.099910	0.100000
0.000000	-0.074955	0.100000
0.000000	0.125059	0.100000
0.000000	0.039045	0.100000
0.000000	-0.086741	0.100000
0.000000	0.123422	0.100000
0.000000	-0.020405	0.100000
0.000000	0.028441	0.100000
0.000000	-0.140498	0.100000
0.000000	-0.027545	0.100000
0.000000	-0.067801	0.100000
0.000000	0.037324	0.100000
0.000000	0.143141	0.100000
0.000000	0.001460	0.100000
0.000000	-0.054751	0.100000
0.000000	0.195997	0.100000
0.000000	0.215274	0.100000
0.000000	0.033939	0.100000
0.000000	0.049093	0.100000
0.000000	0.020077	0.100000
0.000000	-0.017096	0.100000
0.000000	0.015990	0.100000
0.000000	0.014212	0.100000
0.000000	0.001687	0.100000
0.000000	-0.067007	0.100000
0.000000	0.097047	0.100000
0.000000	-0.068299	0.100000
0.000000	0.105334	0.100000
0.000000	0.016164	0.100000
0.000000	-0.002261	0.100000
0.000000	0.100145	0.100000
0.000000	-0.026866	0.100000
0.000000	-0.027066	0.100000
0.000000	0.001626	0.100000
0.000000	0.027454	0.100000
0.000000	0.000124	0.100000
0.000000	0.007704	0.100000
0.000000	-0.104347	0.100000
0.000000	0.004742	0.100000
0.000000	0.122652	0.100000
0.000000	0.047017	0.100000
0.000000	-0.087154	0.100000
0.000000	-0.081833	0.100000
0.000000	-0.090278	0.100000
0.000000	0.027544	0.100000
0.000000	0.035371	0.100000
0.000000	0.003798	0.100000
0.000000	0.035159	0.100000
0.000000	-0.040959	0.100000
0.000000	-0.036242	0.100000
0.000000	0.004721	0.100000
0.000000	-0.079693	0.100000
0.000000	0.037027	0.100000
0.000000	0.001759	0.100000
0.000000	0.103219	0.100000
0.000000	0.135528	0.100000
0.000000	-0.134526	0.100000
0.000000	0.029257	0.100000
0.000000	0.170635	0.100000
0.000000	0.063602	0.100000
0.000000	0.223327	0.100000
0.000000	-0.048504	0.100000
0.000000	0.134894	0.100000
0.000000	0.080477	0.100000
0.000000	0.043557	0.100000
0.000000	0.085756	0.100000
0.000000	0.036517	0.100000
0.000000	-0.061118	0.100000
0.000000	0.024470	0.100000
0.000000	-0.131007	0.100000
0.000000	0.097330	0.100000
0.000000	-0.093819	0.100000
0.000000	0.023882	0.100000
0.000000	0.088832	0.100000
0.000000	-0.179538	0.100000
