1	2134713	1408.4780773022
2	2038529	1378.7380470421
3	1501908	1194.6592963626
4	1156570	1054.644170641
5	1057301	1010.0905141986
6	1041179	1002.6371051451
7	963712	965.8971293976
8	733338	845.8898045754
9	719677	838.1681640332
10	682780	816.9102926837
11	590439	760.851300764
12	501965	702.5818040404
13	498444	700.1548650207
14	471339	681.1624477485
15	459663	672.8047612689
16	459607	672.7644100936
17	406915	633.5865501173
18	389497	620.0590914409
19	354742	592.0935871559
20	351650	589.5380762332
21	344899	583.9176832091
22	343245	582.5320174021
23	328715	570.207740019
24	321085	563.6231430022
25	314232	557.6398675664
26	312915	556.4823203482
27	311072	554.8582294032
28	304549	549.0697881579
29	293085	538.739740938
30	291780	537.5507260028
31	288391	534.4500843195
32	276673	523.5820444461
33	267620	515.0226482152
34	265672	513.1615040195
35	263255	510.8425033809
36	257465	505.2424193144
37	242206	490.1666886685
38	233772	481.6246642886
39	230788	478.5647522023
40	225291	472.8744465022
41	224097	471.629102524
42	221754	469.1754497543
43	216452	463.5736615659
44	209250	455.850924604
45	204428	450.6041729441
46	203947	450.0773547857
47	197131	442.5428248465
48	193445	438.4128481999
49	190377	434.9446170562
50	187170	431.2886674261
51	185206	429.033952947
52	180610	423.709579518
53	177710	420.3144274478
54	168631	409.4988937329
55	167781	408.4713123957
56	164072	403.956150744
57	163333	403.050349013
58	160190	399.174467735
59	156684	394.8050715503
60	155867	393.7797613298
61	152523	389.5544248328
62	152262	389.2226665084
63	144627	379.3868028893
64	140718	374.2489579243
65	137261	369.6445652338
66	133117	364.0469853838
67	130393	360.3192711411
68	123381	350.5380194676
69	119410	344.8736427896
70	114687	338.0110089164
71	113370	336.0719983979
72	113068	335.6257627394
73	108364	328.5957168815
74	108306	328.5080840671
75	108288	328.4808828539
76	103992	321.9221789173
77	103739	321.5316930564
78	102467	319.5611293017
79	102320	319.3326043916
80	101835	318.5774490763
81	101804	318.5291197129
82	101335	317.7970342698
83	99890	315.5306382613
84	99311	314.6178682381
85	96443	310.0564371328
86	95071	307.8501181845
87	94133	306.3324537124
88	93341	305.0450606229
89	90720	300.7448490146
90	90162	299.8212909735
91	88573	297.1753881991
92	88089	296.3647124443
93	88079	296.3479392863
94	87949	296.1298007602
95	86970	294.4817984263
96	86478	293.6500561422
97	85472	291.9419183074
98	84804	290.802080884
99	83629	288.7860867241
100	83109	287.8893451175
