4.00000E+02	1.57500E-04	6.76292E-03
4.05000E+02	1.69900E-04	6.76292E-03
4.10000E+02	2.35000E-04	6.76292E-03
4.15000E+02	3.10200E-04	6.76292E-03
4.20000E+02	4.91700E-04	6.76292E-03
4.25000E+02	8.71000E-04	6.76292E-03
4.30000E+02	1.74180E-03	6.76292E-03
4.35000E+02	4.64000E-03	6.76292E-03
4.37000E+02	6.58950E-03	6.76292E-03
4.38000E+02	9.73020E-03	6.76292E-03
4.40000E+02	1.49002E-02	6.76292E-03
4.41000E+02	2.37310E-02	6.76292E-03
4.43000E+02	4.01683E-02	6.76292E-03
4.44000E+02	7.12559E-02	6.76292E-03
4.46000E+02	1.26446E-01	6.76292E-03
4.47000E+02	2.07341E-01	6.76292E-03
4.49000E+02	2.90237E-01	6.76292E-03
4.50000E+02	3.44562E-01	6.76292E-03
4.52000E+02	3.69805E-01	6.76292E-03
4.53000E+02	3.66853E-01	6.76292E-03
4.55000E+02	3.10673E-01	6.76292E-03
4.56000E+02	2.07815E-01	6.76292E-03
4.58000E+02	1.16435E-01	6.76292E-03
4.59000E+02	6.16764E-02	6.76292E-03
4.61000E+02	3.37200E-02	6.76292E-03
4.62000E+02	1.94023E-02	6.76292E-03
4.64000E+02	1.17831E-02	6.76292E-03
4.65000E+02	7.43570E-03	6.76292E-03
4.70000E+02	2.27320E-03	6.76292E-03
4.75000E+02	8.80000E-04	6.76292E-03
4.80000E+02	4.57900E-04	6.76292E-03
4.85000E+02	2.34500E-04	6.76292E-03
4.90000E+02	1.58600E-04	6.76292E-03
4.95000E+02	1.14300E-04	6.76292E-03
5.00000E+02	7.10000E-05	6.76292E-03
