# Pearson's data on father and son heights
# http://wiener.math.csi.cuny.edu/UsingR/Data/father.son.html
# We assume here, fixed a priori, that heights are measured within 1/16th of an inch
# and that fathers are perfect, kids are noisy (so NOT an errors-in-variables model)
65.04851	59.77827	0.0625
63.25094	63.21404	0.0625
64.95532	63.34242	0.0625
65.7525	62.79238	0.0625
61.13723	64.28113	0.0625
63.02254	64.24221	0.0625
65.37053	64.08231	0.0625
64.72398	63.99574	0.0625
66.06509	64.61338	0.0625
66.96738	63.97944	0.0625
59.008	65.24451	0.0625
62.93203	65.35102	0.0625
63.67063	65.67992	0.0625
64.07386	65.43664	0.0625
64.68851	65.29391	0.0625
65.15466	64.79017	0.0625
66.37353	65.01881	0.0625
65.57704	65.5464	0.0625
67.36765	65.08145	0.0625
66.75929	65.49008	0.0625
67.79764	65.1352	0.0625
69.5348	65.51262	0.0625
62.54014	66.58436	0.0625
63.81016	66.37842	0.0625
64.4565	66.14782	0.0625
64.9665	65.97259	0.0625
64.70662	65.95887	0.0625
65.73829	66.45202	0.0625
65.50141	65.74797	0.0625
65.55416	65.97164	0.0625
66.90294	65.90548	0.0625
66.57388	65.90773	0.0625
66.53198	66.47103	0.0625
67.90613	65.75023	0.0625
68.29198	66.34666	0.0625
67.74123	66.08577	0.0625
68.46917	66.28037	0.0625
69.38327	66.34354	0.0625
71.81791	66.41711	0.0625
62.41615	67.22558	0.0625
64.49083	67.46394	0.0625
64.4876	66.99362	0.0625
63.92303	66.76647	0.0625
65.44592	67.0342	0.0625
65.02977	66.84316	0.0625
65.67038	69.2989	0.0625
68.66078	69.09114	0.0625
66.54597	61.66358	0.0625
64.85954	65.7288	0.0625
69.60692	68.98012	0.0625
64.8135	67.37397	0.0625
65.32703	67.17459	0.0625
65.83169	67.06712	0.0625
65.83427	67.29446	0.0625
65.56135	67.62665	0.0625
65.8688	67.47923	0.0625
65.77339	66.92162	0.0625
67.09116	67.58324	0.0625
66.61374	67.21191	0.0625
67.41075	66.81629	0.0625
67.27716	67.24268	0.0625
66.61134	67.51036	0.0625
68.17412	67.57026	0.0625
67.80555	67.17258	0.0625
68.32529	67.54129	0.0625
68.07787	67.37113	0.0625
68.96795	67.59714	0.0625
68.9255	67.25104	0.0625
69.60862	66.82533	0.0625
70.35646	66.72679	0.0625
70.00643	66.92996	0.0625
72.75425	67.64847	0.0625
62.82147	68.04291	0.0625
62.86855	68.4885	0.0625
63.91261	68.04777	0.0625
64.54118	68.34573	0.0625
64.51906	68.33829	0.0625
66.02688	68.3138	0.0625
65.81011	68.18333	0.0625
66.01812	68.51056	0.0625
65.53742	68.12014	0.0625
65.73346	68.31563	0.0625
66.77424	68.04774	0.0625
66.67869	68.61273	0.0625
66.97585	67.9425	0.0625
66.94021	68.08381	0.0625
66.84575	68.36754	0.0625
67.12008	67.85181	0.0625
67.74181	68.19806	0.0625
68.27194	68.01897	0.0625
67.60691	68.23431	0.0625
68.44737	67.89742	0.0625
67.65832	68.62409	0.0625
68.71193	67.97912	0.0625
69.32025	68.2668	0.0625
68.7403	67.94192	0.0625
69.13395	68.62072	0.0625
69.34995	68.23857	0.0625
68.6297	68.58554	0.0625
69.58258	68.06568	0.0625
70.39517	68.38188	0.0625
71.19284	67.75943	0.0625
70.82429	68.59991	0.0625
71.65367	67.91483	0.0625
73.28133	67.83861	0.0625
63.03753	68.77562	0.0625
63.66428	69.60782	0.0625
65.38311	69.69143	0.0625
64.60205	69.41491	0.0625
66.40661	69.68931	0.0625
65.76985	69.20775	0.0625
65.66729	69.45627	0.0625
66.05712	69.59614	0.0625
66.54635	69.27994	0.0625
66.5723	69.52338	0.0625
66.64876	68.74406	0.0625
67.71899	69.30987	0.0625
68.48726	69.22571	0.0625
67.82769	69.24073	0.0625
67.55801	69.4912	0.0625
68.07763	69.11921	0.0625
69.16715	68.93751	0.0625
68.693	69.45774	0.0625
68.61779	69.27599	0.0625
68.64797	69.22869	0.0625
68.61666	68.70547	0.0625
70.36485	69.34638	0.0625
70.0099	68.87137	0.0625
70.13984	69.30262	0.0625
70.2073	69.1579	0.0625
71.28063	69.62727	0.0625
70.90445	69.11014	0.0625
72.19036	69.09596	0.0625
74.96203	69.03281	0.0625
64.88218	69.85677	0.0625
65.55174	70.06274	0.0625
65.65889	69.89765	0.0625
65.92826	70.26185	0.0625
65.94198	70.52663	0.0625
67.43646	70.52744	0.0625
67.48444	69.7865	0.0625
67.61344	70.36684	0.0625
68.4518	69.97604	0.0625
68.49456	69.83308	0.0625
68.1056	70.69951	0.0625
69.48308	70.16871	0.0625
69.07389	70.11632	0.0625
69.39251	69.95433	0.0625
69.44294	70.31279	0.0625
69.52131	69.80903	0.0625
70.15463	69.96792	0.0625
69.86911	69.93939	0.0625
70.44394	69.73486	0.0625
70.85393	70.08397	0.0625
71.30074	70.01015	0.0625
72.13978	70.65025	0.0625
72.19045	70.01253	0.0625
75.43393	70.09077	0.0625
64.51788	71.34319	0.0625
66.36335	70.81542	0.0625
65.56855	71.44929	0.0625
66.78957	71.18676	0.0625
66.91193	71.66276	0.0625
68.1714	71.39516	0.0625
67.50102	70.73612	0.0625
67.83492	71.2608	0.0625
68.95255	71.04721	0.0625
69.26	71.2592	0.0625
68.74223	70.89486	0.0625
69.74288	71.31732	0.0625
70.29942	71.55712	0.0625
70.04402	71.17701	0.0625
70.23559	71.03412	0.0625
70.88075	71.37275	0.0625
71.19091	71.64741	0.0625
72.37396	71.1205	0.0625
73.03345	70.91756	0.0625
74.8083	71.66455	0.0625
67.39521	72.39198	0.0625
67.31523	71.87928	0.0625
67.77952	72.34482	0.0625
69.33827	72.17265	0.0625
68.72404	72.52078	0.0625
69.98991	71.98836	0.0625
69.75383	72.34482	0.0625
70.65942	72.45347	0.0625
71.10882	72.26945	0.0625
72.4811	71.96844	0.0625
72.4801	72.18169	0.0625
67.52214	72.7864	0.0625
68.23931	73.0414	0.0625
68.7997	72.87858	0.0625
69.89568	73.17304	0.0625
71.48641	73.63274	0.0625
70.76482	72.88245	0.0625
71.9137	73.18148	0.0625
63.08399	74.3209	0.0625
68.23241	74.40727	0.0625
70.05787	73.76791	0.0625
70.83996	73.92119	0.0625
72.56944	73.75503	0.0625
67.93353	75.56214	0.0625
67.54033	75.70222	0.0625
72.79855	77.21338	0.0625
62.67482	61.28882	0.0625
68.19196	74.28343	0.0625
65.07215	70.93102	0.0625
73.42952	75.34802	0.0625
62.94125	61.78758	0.0625
62.53667	64.00009	0.0625
69.90248	62.4658	0.0625
71.07217	73.70465	0.0625
71.11059	66.3495	0.0625
69.48402	62.20543	0.0625
70.18338	65.421	0.0625
65.46124	63.9922	0.0625
62.04073	62.78458	0.0625
63.60063	63.52486	0.0625
65.60613	63.49966	0.0625
68.02969	62.89658	0.0625
61.81571	63.72784	0.0625
63.78886	63.73231	0.0625
64.89023	64.39579	0.0625
65.79072	63.70072	0.0625
66.42371	64.44796	0.0625
68.80877	64.2795	0.0625
61.76521	65.18412	0.0625
64.30302	65.10118	0.0625
63.69064	65.56277	0.0625
64.99662	64.94454	0.0625
65.34899	65.14227	0.0625
64.81278	65.16843	0.0625
65.71736	65.58149	0.0625
66.03148	65.63474	0.0625
67.04912	64.87191	0.0625
67.77522	65.4176	0.0625
69.04964	64.7231	0.0625
62.1833	65.84559	0.0625
62.76393	65.77333	0.0625
63.88391	66.67371	0.0625
65.41055	66.54726	0.0625
64.62347	66.43228	0.0625
65.64621	66.3326	0.0625
66.16257	66.24935	0.0625
65.99538	66.39759	0.0625
65.79786	66.69366	0.0625
67.42936	66.22114	0.0625
67.11933	66.43499	0.0625
67.32907	66.65758	0.0625
67.86233	65.76873	0.0625
68.31609	66.20784	0.0625
67.96359	66.30166	0.0625
68.68615	65.81894	0.0625
71.18085	66.34562	0.0625
62.4296	66.88369	0.0625
62.88524	66.8162	0.0625
64.07313	67.36245	0.0625
63.88597	67.68308	0.0625
64.8272	67.19885	0.0625
65.39653	67.26903	0.0625
64.77344	67.45131	0.0625
68.66581	68.95907	0.0625
65.19783	62.013	0.0625
64.32621	64.10658	0.0625
66.08278	66.00879	0.0625
69.01679	65.77796	0.0625
64.50194	66.94446	0.0625
66.07654	66.81229	0.0625
65.73631	67.01431	0.0625
66.45485	67.43705	0.0625
65.63018	66.8442	0.0625
66.39423	67.25391	0.0625
67.33687	67.52273	0.0625
66.83938	67.17782	0.0625
66.69739	67.6068	0.0625
67.34708	66.8991	0.0625
67.35319	66.74675	0.0625
67.93575	67.16928	0.0625
67.76608	67.23833	0.0625
68.11569	66.75589	0.0625
68.2548	66.79828	0.0625
68.83427	67.488	0.0625
69.40758	67.1104	0.0625
69.32068	67.06455	0.0625
70.48	66.93899	0.0625
70.06429	67.54723	0.0625
70.63764	66.85662	0.0625
62.41134	67.70971	0.0625
63.15274	67.88296	0.0625
63.51409	68.66534	0.0625
63.91446	68.58164	0.0625
64.61683	68.44493	0.0625
64.86185	68.41199	0.0625
65.91332	68.44665	0.0625
66.1992	68.38258	0.0625
66.45978	67.92987	0.0625
65.50286	68.3033	0.0625
66.87795	67.97479	0.0625
67.0791	68.18304	0.0625
66.83256	68.57984	0.0625
67.18231	68.56974	0.0625
66.51763	67.81854	0.0625
66.95295	67.8796	0.0625
66.63586	68.22794	0.0625
68.18453	68.01258	0.0625
67.60565	67.85023	0.0625
68.27918	67.80077	0.0625
67.97994	68.59968	0.0625
69.00094	68.08671	0.0625
69.31139	67.87656	0.0625
68.88641	68.47849	0.0625
68.94824	68.60006	0.0625
69.42186	68.07838	0.0625
69.49516	68.08199	0.0625
70.34647	67.73211	0.0625
69.92358	68.4132	0.0625
70.69078	68.59541	0.0625
70.56571	68.28458	0.0625
72.40997	68.06489	0.0625
72.47685	68.41445	0.0625
62.72118	69.36998	0.0625
63.9001	69.00435	0.0625
64.50433	69.37297	0.0625
64.81813	68.89496	0.0625
65.37582	69.37382	0.0625
65.82612	69.34415	0.0625
66.29436	68.96686	0.0625
65.81042	69.59887	0.0625
66.80854	69.24597	0.0625
67.16724	69.68301	0.0625
67.30525	68.90541	0.0625
67.54577	69.07283	0.0625
67.86855	69.03297	0.0625
68.35003	69.18202	0.0625
67.60818	69.64233	0.0625
68.48397	68.82818	0.0625
68.56724	69.24165	0.0625
69.07405	69.10265	0.0625
68.56831	68.98512	0.0625
69.15373	69.31551	0.0625
68.60744	69.20435	0.0625
68.5443	68.93765	0.0625
69.65536	69.36661	0.0625
70.41632	68.71181	0.0625
69.97528	68.75662	0.0625
70.26613	69.35439	0.0625
71.31667	69.42891	0.0625
71.29178	69.52003	0.0625
72.59442	69.2275	0.0625
64.40268	69.95069	0.0625
64.9127	69.9199	0.0625
66.34756	69.98123	0.0625
